question_attempt_id,question_usage_id,questionid,maxmark
11841,593,7,1.0
11842,593,2,1.9
11843,593,18,1.1
11844,593,5,1.4
11845,593,10,1.2
11846,593,19,1.1
11847,593,4,1.3
11848,593,1,1.9
11849,593,15,1.4
11850,593,20,1.6
11851,593,13,1.4
11852,593,11,1.5
11853,593,17,1.2
11854,593,6,1.2
11855,593,9,1.5
11856,593,3,2.0
11857,593,16,1.0
11858,593,14,1.1
11859,593,12,1.8
11860,593,8,1.9
11861,594,23,1.6
11862,594,27,1.7
11863,594,32,1.1
11864,594,30,1.0
11865,594,35,1.7
11866,594,38,1.2
11867,594,40,1.0
11868,594,29,1.9
11869,594,39,1.2
11870,594,24,1.1
11871,594,37,1.7
11872,594,36,1.9
11873,594,34,1.9
11874,594,28,1.2
11875,594,21,1.2
11876,594,22,1.7
11877,594,25,1.2
11878,594,33,1.6
11879,594,31,1.7
11880,594,26,1.9
11881,595,58,1.9
11882,595,52,1.5
11883,595,60,1.4
11884,595,59,1.8
11885,595,51,1.7
11886,595,57,1.5
11887,595,43,1.3
11888,595,41,1.4
11889,595,42,1.2
11890,595,53,1.2
11891,595,55,1.5
11892,595,46,1.9
11893,595,45,1.5
11894,595,54,1.6
11895,595,47,1.5
11896,595,48,1.2
11897,595,49,1.4
11898,595,50,1.8
11899,595,56,1.2
11900,595,44,1.9
11901,596,70,1.8
11902,596,72,1.6
11903,596,79,1.2
11904,596,66,1.7
11905,596,78,1.4
11906,596,67,1.9
11907,596,77,1.1
11908,596,75,1.9
11909,596,63,1.1
11910,596,62,1.7
11911,596,80,1.4
11912,596,76,1.8
11913,596,74,2.0
11914,596,73,1.5
11915,596,65,1.5
11916,596,61,1.9
11917,596,69,1.5
11918,596,71,1.8
11919,596,68,1.9
11920,596,64,1.5
11921,597,10,1.2
11922,597,4,1.3
11923,597,14,1.1
11924,597,5,1.4
11925,597,15,1.4
11926,597,6,1.2
11927,597,1,1.9
11928,597,13,1.4
11929,597,11,1.5
11930,597,12,1.8
11931,597,3,2.0
11932,597,18,1.1
11933,597,20,1.6
11934,597,2,1.9
11935,597,8,1.9
11936,597,7,1.0
11937,597,9,1.5
11938,597,19,1.1
11939,597,16,1.0
11940,597,17,1.2
11941,598,40,1.0
11942,598,34,1.9
11943,598,28,1.2
11944,598,27,1.7
11945,598,39,1.2
11946,598,36,1.9
11947,598,21,1.2
11948,598,30,1.0
11949,598,29,1.9
11950,598,33,1.6
11951,598,22,1.7
11952,598,35,1.7
11953,598,26,1.9
11954,598,38,1.2
11955,598,32,1.1
11956,598,23,1.6
11957,598,25,1.2
11958,598,24,1.1
11959,598,31,1.7
11960,598,37,1.7
11961,599,41,1.4
11962,599,54,1.6
11963,599,60,1.4
11964,599,57,1.5
11965,599,46,1.9
11966,599,48,1.2
11967,599,47,1.5
11968,599,42,1.2
11969,599,58,1.9
11970,599,52,1.5
11971,599,43,1.3
11972,599,44,1.9
11973,599,56,1.2
11974,599,59,1.8
11975,599,51,1.7
11976,599,53,1.2
11977,599,55,1.5
11978,599,50,1.8
11979,599,45,1.5
11980,599,49,1.4
11981,600,70,1.8
11982,600,77,1.1
11983,600,80,1.4
11984,600,68,1.9
11985,600,71,1.8
11986,600,62,1.7
11987,600,78,1.4
11988,600,79,1.2
11989,600,69,1.5
11990,600,72,1.6
11991,600,75,1.9
11992,600,67,1.9
11993,600,65,1.5
11994,600,73,1.5
11995,600,63,1.1
11996,600,64,1.5
11997,600,61,1.9
11998,600,76,1.8
11999,600,74,2.0
12000,600,66,1.7
12001,601,8,1.9
12002,601,9,1.5
12003,601,19,1.1
12004,601,13,1.4
12005,601,11,1.5
12006,601,1,1.9
12007,601,10,1.2
12008,601,3,2.0
12009,601,14,1.1
12010,601,2,1.9
12011,601,18,1.1
12012,601,5,1.4
12013,601,12,1.8
12014,601,17,1.2
12015,601,7,1.0
12016,601,20,1.6
12017,601,6,1.2
12018,601,4,1.3
12019,601,16,1.0
12020,601,15,1.4
12021,602,25,1.2
12022,602,35,1.7
12023,602,24,1.1
12024,602,32,1.1
12025,602,29,1.9
12026,602,34,1.9
12027,602,23,1.6
12028,602,39,1.2
12029,602,40,1.0
12030,602,22,1.7
12031,602,33,1.6
12032,602,26,1.9
12033,602,21,1.2
12034,602,36,1.9
12035,602,31,1.7
12036,602,37,1.7
12037,602,27,1.7
12038,602,38,1.2
12039,602,28,1.2
12040,602,30,1.0
12041,603,60,1.4
12042,603,49,1.4
12043,603,46,1.9
12044,603,44,1.9
12045,603,56,1.2
12046,603,54,1.6
12047,603,52,1.5
12048,603,59,1.8
12049,603,57,1.5
12050,603,45,1.5
12051,603,43,1.3
12052,603,41,1.4
12053,603,47,1.5
12054,603,50,1.8
12055,603,42,1.2
12056,603,58,1.9
12057,603,48,1.2
12058,603,51,1.7
12059,603,53,1.2
12060,603,55,1.5
12061,604,74,2.0
12062,604,63,1.1
12063,604,62,1.7
12064,604,65,1.5
12065,604,70,1.8
12066,604,80,1.4
12067,604,78,1.4
12068,604,76,1.8
12069,604,69,1.5
12070,604,71,1.8
12071,604,79,1.2
12072,604,68,1.9
12073,604,73,1.5
12074,604,72,1.6
12075,604,67,1.9
12076,604,77,1.1
12077,604,66,1.7
12078,604,61,1.9
12079,604,64,1.5
12080,604,75,1.9
12081,605,14,1.1
12082,605,7,1.0
12083,605,16,1.0
12084,605,5,1.4
12085,605,11,1.5
12086,605,20,1.6
12087,605,2,1.9
12088,605,15,1.4
12089,605,3,2.0
12090,605,10,1.2
12091,605,9,1.5
12092,605,1,1.9
12093,605,4,1.3
12094,605,19,1.1
12095,605,6,1.2
12096,605,18,1.1
12097,605,17,1.2
12098,605,8,1.9
12099,605,13,1.4
12100,605,12,1.8
12101,606,30,1.0
12102,606,26,1.9
12103,606,22,1.7
12104,606,32,1.1
12105,606,34,1.9
12106,606,25,1.2
12107,606,23,1.6
12108,606,39,1.2
12109,606,35,1.7
12110,606,40,1.0
12111,606,28,1.2
12112,606,29,1.9
12113,606,21,1.2
12114,606,24,1.1
12115,606,36,1.9
12116,606,38,1.2
12117,606,27,1.7
12118,606,31,1.7
12119,606,37,1.7
12120,606,33,1.6
12121,607,51,1.7
12122,607,48,1.2
12123,607,42,1.2
12124,607,57,1.5
12125,607,44,1.9
12126,607,46,1.9
12127,607,49,1.4
12128,607,41,1.4
12129,607,54,1.6
12130,607,47,1.5
12131,607,59,1.8
12132,607,52,1.5
12133,607,45,1.5
12134,607,43,1.3
12135,607,53,1.2
12136,607,55,1.5
12137,607,58,1.9
12138,607,60,1.4
12139,607,50,1.8
12140,607,56,1.2
12141,608,77,1.1
12142,608,69,1.5
12143,608,74,2.0
12144,608,75,1.9
12145,608,62,1.7
12146,608,79,1.2
12147,608,68,1.9
12148,608,78,1.4
12149,608,72,1.6
12150,608,64,1.5
12151,608,73,1.5
12152,608,71,1.8
12153,608,76,1.8
12154,608,80,1.4
12155,608,65,1.5
12156,608,70,1.8
12157,608,67,1.9
12158,608,66,1.7
12159,608,61,1.9
12160,608,63,1.1
12161,609,13,1.4
12162,609,15,1.4
12163,609,14,1.1
12164,609,17,1.2
12165,609,16,1.0
12166,609,18,1.1
12167,609,2,1.9
12168,609,1,1.9
12169,609,19,1.1
12170,609,5,1.4
12171,609,10,1.2
12172,609,11,1.5
12173,609,12,1.8
12174,609,20,1.6
12175,609,4,1.3
12176,609,8,1.9
12177,609,9,1.5
12178,609,3,2.0
12179,609,7,1.0
12180,609,6,1.2
12181,610,21,1.2
12182,610,28,1.2
12183,610,24,1.1
12184,610,37,1.7
12185,610,34,1.9
12186,610,39,1.2
12187,610,27,1.7
12188,610,32,1.1
12189,610,35,1.7
12190,610,25,1.2
12191,610,31,1.7
12192,610,29,1.9
12193,610,23,1.6
12194,610,22,1.7
12195,610,30,1.0
12196,610,38,1.2
12197,610,40,1.0
12198,610,36,1.9
12199,610,26,1.9
12200,610,33,1.6
12201,611,55,1.5
12202,611,57,1.5
12203,611,47,1.5
12204,611,46,1.9
12205,611,60,1.4
12206,611,53,1.2
12207,611,44,1.9
12208,611,43,1.3
12209,611,56,1.2
12210,611,48,1.2
12211,611,58,1.9
12212,611,50,1.8
12213,611,59,1.8
12214,611,52,1.5
12215,611,51,1.7
12216,611,45,1.5
12217,611,49,1.4
12218,611,41,1.4
12219,611,42,1.2
12220,611,54,1.6
12221,612,69,1.5
12222,612,66,1.7
12223,612,78,1.4
12224,612,63,1.1
12225,612,64,1.5
12226,612,79,1.2
12227,612,80,1.4
12228,612,68,1.9
12229,612,72,1.6
12230,612,67,1.9
12231,612,75,1.9
12232,612,61,1.9
12233,612,62,1.7
12234,612,76,1.8
12235,612,73,1.5
12236,612,65,1.5
12237,612,71,1.8
12238,612,77,1.1
12239,612,70,1.8
12240,612,74,2.0
12241,613,3,2.0
12242,613,14,1.1
12243,613,16,1.0
12244,613,10,1.2
12245,613,5,1.4
12246,613,12,1.8
12247,613,9,1.5
12248,613,15,1.4
12249,613,17,1.2
12250,613,6,1.2
12251,613,18,1.1
12252,613,1,1.9
12253,613,11,1.5
12254,613,13,1.4
12255,613,20,1.6
12256,613,4,1.3
12257,613,8,1.9
12258,613,19,1.1
12259,613,2,1.9
12260,613,7,1.0
12261,614,35,1.7
12262,614,36,1.9
12263,614,27,1.7
12264,614,24,1.1
12265,614,26,1.9
12266,614,34,1.9
12267,614,39,1.2
12268,614,23,1.6
12269,614,25,1.2
12270,614,40,1.0
12271,614,29,1.9
12272,614,28,1.2
12273,614,21,1.2
12274,614,30,1.0
12275,614,22,1.7
12276,614,38,1.2
12277,614,32,1.1
12278,614,37,1.7
12279,614,31,1.7
12280,614,33,1.6
12281,615,45,1.5
12282,615,41,1.4
12283,615,60,1.4
12284,615,54,1.6
12285,615,56,1.2
12286,615,49,1.4
12287,615,58,1.9
12288,615,43,1.3
12289,615,51,1.7
12290,615,48,1.2
12291,615,52,1.5
12292,615,46,1.9
12293,615,42,1.2
12294,615,53,1.2
12295,615,50,1.8
12296,615,44,1.9
12297,615,57,1.5
12298,615,59,1.8
12299,615,47,1.5
12300,615,55,1.5
12301,616,70,1.8
12302,616,71,1.8
12303,616,69,1.5
12304,616,80,1.4
12305,616,67,1.9
12306,616,61,1.9
12307,616,75,1.9
12308,616,68,1.9
12309,616,79,1.2
12310,616,65,1.5
12311,616,66,1.7
12312,616,73,1.5
12313,616,78,1.4
12314,616,64,1.5
12315,616,63,1.1
12316,616,74,2.0
12317,616,77,1.1
12318,616,62,1.7
12319,616,76,1.8
12320,616,72,1.6
12321,617,7,1.0
12322,617,17,1.2
12323,617,18,1.1
12324,617,4,1.3
12325,617,20,1.6
12326,617,12,1.8
12327,617,11,1.5
12328,617,10,1.2
12329,617,14,1.1
12330,617,15,1.4
12331,617,3,2.0
12332,617,8,1.9
12333,617,2,1.9
12334,617,5,1.4
12335,617,1,1.9
12336,617,16,1.0
12337,617,9,1.5
12338,617,13,1.4
12339,617,6,1.2
12340,617,19,1.1
12341,618,38,1.2
12342,618,23,1.6
12343,618,27,1.7
12344,618,30,1.0
12345,618,24,1.1
12346,618,36,1.9
12347,618,33,1.6
12348,618,26,1.9
12349,618,21,1.2
12350,618,35,1.7
12351,618,31,1.7
12352,618,25,1.2
12353,618,40,1.0
12354,618,32,1.1
12355,618,34,1.9
12356,618,37,1.7
12357,618,39,1.2
12358,618,29,1.9
12359,618,22,1.7
12360,618,28,1.2
12361,619,54,1.6
12362,619,46,1.9
12363,619,42,1.2
12364,619,60,1.4
12365,619,56,1.2
12366,619,51,1.7
12367,619,41,1.4
12368,619,44,1.9
12369,619,50,1.8
12370,619,53,1.2
12371,619,55,1.5
12372,619,47,1.5
12373,619,48,1.2
12374,619,49,1.4
12375,619,59,1.8
12376,619,52,1.5
12377,619,45,1.5
12378,619,58,1.9
12379,619,43,1.3
12380,619,57,1.5
12381,620,77,1.1
12382,620,76,1.8
12383,620,72,1.6
12384,620,75,1.9
12385,620,79,1.2
12386,620,62,1.7
12387,620,80,1.4
12388,620,65,1.5
12389,620,70,1.8
12390,620,74,2.0
12391,620,68,1.9
12392,620,73,1.5
12393,620,67,1.9
12394,620,61,1.9
12395,620,66,1.7
12396,620,69,1.5
12397,620,78,1.4
12398,620,71,1.8
12399,620,64,1.5
12400,620,63,1.1
12401,621,19,1.1
12402,621,20,1.6
12403,621,12,1.8
12404,621,8,1.9
12405,621,3,2.0
12406,621,16,1.0
12407,621,14,1.1
12408,621,1,1.9
12409,621,13,1.4
12410,621,9,1.5
12411,621,6,1.2
12412,621,18,1.1
12413,621,5,1.4
12414,621,11,1.5
12415,621,7,1.0
12416,621,2,1.9
12417,621,15,1.4
12418,621,10,1.2
12419,621,17,1.2
12420,621,4,1.3
12421,622,29,1.9
12422,622,39,1.2
12423,622,33,1.6
12424,622,23,1.6
12425,622,34,1.9
12426,622,32,1.1
12427,622,31,1.7
12428,622,36,1.9
12429,622,26,1.9
12430,622,22,1.7
12431,622,30,1.0
12432,622,27,1.7
12433,622,40,1.0
12434,622,38,1.2
12435,622,24,1.1
12436,622,21,1.2
12437,622,37,1.7
12438,622,28,1.2
12439,622,35,1.7
12440,622,25,1.2
12441,623,52,1.5
12442,623,50,1.8
12443,623,51,1.7
12444,623,56,1.2
12445,623,53,1.2
12446,623,55,1.5
12447,623,46,1.9
12448,623,44,1.9
12449,623,41,1.4
12450,623,59,1.8
12451,623,43,1.3
12452,623,45,1.5
12453,623,47,1.5
12454,623,58,1.9
12455,623,42,1.2
12456,623,60,1.4
12457,623,49,1.4
12458,623,57,1.5
12459,623,48,1.2
12460,623,54,1.6
12461,624,80,1.4
12462,624,73,1.5
12463,624,76,1.8
12464,624,68,1.9
12465,624,77,1.1
12466,624,79,1.2
12467,624,75,1.9
12468,624,70,1.8
12469,624,64,1.5
12470,624,72,1.6
12471,624,69,1.5
12472,624,71,1.8
12473,624,74,2.0
12474,624,65,1.5
12475,624,78,1.4
12476,624,66,1.7
12477,624,62,1.7
12478,624,63,1.1
12479,624,67,1.9
12480,624,61,1.9
12481,625,20,1.6
12482,625,2,1.9
12483,625,12,1.8
12484,625,15,1.4
12485,625,9,1.5
12486,625,17,1.2
12487,625,7,1.0
12488,625,16,1.0
12489,625,10,1.2
12490,625,18,1.1
12491,625,4,1.3
12492,625,11,1.5
12493,625,1,1.9
12494,625,3,2.0
12495,625,19,1.1
12496,625,13,1.4
12497,625,14,1.1
12498,625,8,1.9
12499,625,6,1.2
12500,625,5,1.4
12501,626,31,1.7
12502,626,21,1.2
12503,626,40,1.0
12504,626,23,1.6
12505,626,29,1.9
12506,626,30,1.0
12507,626,39,1.2
12508,626,25,1.2
12509,626,36,1.9
12510,626,28,1.2
12511,626,24,1.1
12512,626,26,1.9
12513,626,38,1.2
12514,626,37,1.7
12515,626,27,1.7
12516,626,22,1.7
12517,626,32,1.1
12518,626,33,1.6
12519,626,34,1.9
12520,626,35,1.7
12521,627,59,1.8
12522,627,48,1.2
12523,627,46,1.9
12524,627,45,1.5
12525,627,49,1.4
12526,627,57,1.5
12527,627,58,1.9
12528,627,54,1.6
12529,627,47,1.5
12530,627,53,1.2
12531,627,43,1.3
12532,627,44,1.9
12533,627,50,1.8
12534,627,42,1.2
12535,627,41,1.4
12536,627,60,1.4
12537,627,55,1.5
12538,627,52,1.5
12539,627,51,1.7
12540,627,56,1.2
12541,628,74,2.0
12542,628,71,1.8
12543,628,69,1.5
12544,628,63,1.1
12545,628,78,1.4
12546,628,65,1.5
12547,628,61,1.9
12548,628,70,1.8
12549,628,64,1.5
12550,628,76,1.8
12551,628,67,1.9
12552,628,66,1.7
12553,628,75,1.9
12554,628,72,1.6
12555,628,80,1.4
12556,628,68,1.9
12557,628,62,1.7
12558,628,73,1.5
12559,628,79,1.2
12560,628,77,1.1
12561,629,5,1.4
12562,629,3,2.0
12563,629,13,1.4
12564,629,1,1.9
12565,629,4,1.3
12566,629,17,1.2
12567,629,19,1.1
12568,629,8,1.9
12569,629,7,1.0
12570,629,20,1.6
12571,629,18,1.1
12572,629,2,1.9
12573,629,11,1.5
12574,629,9,1.5
12575,629,14,1.1
12576,629,12,1.8
12577,629,10,1.2
12578,629,15,1.4
12579,629,6,1.2
12580,629,16,1.0
12581,630,40,1.0
12582,630,31,1.7
12583,630,29,1.9
12584,630,24,1.1
12585,630,35,1.7
12586,630,22,1.7
12587,630,21,1.2
12588,630,34,1.9
12589,630,27,1.7
12590,630,26,1.9
12591,630,32,1.1
12592,630,23,1.6
12593,630,30,1.0
12594,630,37,1.7
12595,630,28,1.2
12596,630,25,1.2
12597,630,38,1.2
12598,630,36,1.9
12599,630,39,1.2
12600,630,33,1.6
12601,631,50,1.8
12602,631,60,1.4
12603,631,55,1.5
12604,631,47,1.5
12605,631,58,1.9
12606,631,43,1.3
12607,631,52,1.5
12608,631,56,1.2
12609,631,44,1.9
12610,631,59,1.8
12611,631,42,1.2
12612,631,48,1.2
12613,631,57,1.5
12614,631,41,1.4
12615,631,45,1.5
12616,631,54,1.6
12617,631,51,1.7
12618,631,49,1.4
12619,631,46,1.9
12620,631,53,1.2
12621,632,69,1.5
12622,632,63,1.1
12623,632,76,1.8
12624,632,77,1.1
12625,632,79,1.2
12626,632,61,1.9
12627,632,70,1.8
12628,632,75,1.9
12629,632,68,1.9
12630,632,62,1.7
12631,632,74,2.0
12632,632,66,1.7
12633,632,72,1.6
12634,632,80,1.4
12635,632,73,1.5
12636,632,78,1.4
12637,632,65,1.5
12638,632,67,1.9
12639,632,71,1.8
12640,632,64,1.5
12641,633,20,1.6
12642,633,2,1.9
12643,633,17,1.2
12644,633,3,2.0
12645,633,16,1.0
12646,633,4,1.3
12647,633,15,1.4
12648,633,1,1.9
12649,633,13,1.4
12650,633,18,1.1
12651,633,8,1.9
12652,633,7,1.0
12653,633,14,1.1
12654,633,6,1.2
12655,633,19,1.1
12656,633,10,1.2
12657,633,9,1.5
12658,633,12,1.8
12659,633,11,1.5
12660,633,5,1.4
12661,634,40,1.0
12662,634,23,1.6
12663,634,27,1.7
12664,634,34,1.9
12665,634,32,1.1
12666,634,38,1.2
12667,634,25,1.2
12668,634,36,1.9
12669,634,21,1.2
12670,634,31,1.7
12671,634,39,1.2
12672,634,26,1.9
12673,634,37,1.7
12674,634,35,1.7
12675,634,22,1.7
12676,634,24,1.1
12677,634,33,1.6
12678,634,28,1.2
12679,634,29,1.9
12680,634,30,1.0
12681,635,58,1.9
12682,635,45,1.5
12683,635,52,1.5
12684,635,59,1.8
12685,635,60,1.4
12686,635,54,1.6
12687,635,57,1.5
12688,635,44,1.9
12689,635,41,1.4
12690,635,50,1.8
12691,635,53,1.2
12692,635,46,1.9
12693,635,51,1.7
12694,635,47,1.5
12695,635,43,1.3
12696,635,42,1.2
12697,635,56,1.2
12698,635,55,1.5
12699,635,48,1.2
12700,635,49,1.4
12701,636,64,1.5
12702,636,73,1.5
12703,636,76,1.8
12704,636,75,1.9
12705,636,78,1.4
12706,636,69,1.5
12707,636,77,1.1
12708,636,79,1.2
12709,636,61,1.9
12710,636,62,1.7
12711,636,71,1.8
12712,636,66,1.7
12713,636,70,1.8
12714,636,68,1.9
12715,636,67,1.9
12716,636,80,1.4
12717,636,63,1.1
12718,636,72,1.6
12719,636,65,1.5
12720,636,74,2.0
12721,637,13,1.4
12722,637,7,1.0
12723,637,15,1.4
12724,637,19,1.1
12725,637,11,1.5
12726,637,4,1.3
12727,637,18,1.1
12728,637,3,2.0
12729,637,8,1.9
12730,637,1,1.9
12731,637,20,1.6
12732,637,9,1.5
12733,637,17,1.2
12734,637,14,1.1
12735,637,12,1.8
12736,637,5,1.4
12737,637,6,1.2
12738,637,10,1.2
12739,637,2,1.9
12740,637,16,1.0
12741,638,37,1.7
12742,638,24,1.1
12743,638,38,1.2
12744,638,22,1.7
12745,638,29,1.9
12746,638,21,1.2
12747,638,31,1.7
12748,638,30,1.0
12749,638,32,1.1
12750,638,33,1.6
12751,638,34,1.9
12752,638,40,1.0
12753,638,26,1.9
12754,638,35,1.7
12755,638,23,1.6
12756,638,27,1.7
12757,638,28,1.2
12758,638,25,1.2
12759,638,36,1.9
12760,638,39,1.2
12761,639,48,1.2
12762,639,52,1.5
12763,639,44,1.9
12764,639,51,1.7
12765,639,43,1.3
12766,639,42,1.2
12767,639,60,1.4
12768,639,46,1.9
12769,639,57,1.5
12770,639,58,1.9
12771,639,59,1.8
12772,639,55,1.5
12773,639,54,1.6
12774,639,41,1.4
12775,639,49,1.4
12776,639,56,1.2
12777,639,53,1.2
12778,639,47,1.5
12779,639,50,1.8
12780,639,45,1.5
12781,640,67,1.9
12782,640,61,1.9
12783,640,79,1.2
12784,640,80,1.4
12785,640,70,1.8
12786,640,72,1.6
12787,640,76,1.8
12788,640,62,1.7
12789,640,64,1.5
12790,640,73,1.5
12791,640,66,1.7
12792,640,77,1.1
12793,640,74,2.0
12794,640,71,1.8
12795,640,68,1.9
12796,640,75,1.9
12797,640,65,1.5
12798,640,69,1.5
12799,640,78,1.4
12800,640,63,1.1
12801,641,13,1.4
12802,641,20,1.6
12803,641,7,1.0
12804,641,14,1.1
12805,641,10,1.2
12806,641,3,2.0
12807,641,8,1.9
12808,641,15,1.4
12809,641,12,1.8
12810,641,2,1.9
12811,641,19,1.1
12812,641,18,1.1
12813,641,5,1.4
12814,641,6,1.2
12815,641,16,1.0
12816,641,9,1.5
12817,641,11,1.5
12818,641,4,1.3
12819,641,17,1.2
12820,641,1,1.9
12821,642,22,1.7
12822,642,38,1.2
12823,642,37,1.7
12824,642,31,1.7
12825,642,40,1.0
12826,642,27,1.7
12827,642,30,1.0
12828,642,21,1.2
12829,642,24,1.1
12830,642,33,1.6
12831,642,32,1.1
12832,642,25,1.2
12833,642,28,1.2
12834,642,26,1.9
12835,642,35,1.7
12836,642,39,1.2
12837,642,29,1.9
12838,642,34,1.9
12839,642,23,1.6
12840,642,36,1.9
12841,643,59,1.8
12842,643,57,1.5
12843,643,43,1.3
12844,643,58,1.9
12845,643,47,1.5
12846,643,41,1.4
12847,643,53,1.2
12848,643,55,1.5
12849,643,49,1.4
12850,643,45,1.5
12851,643,44,1.9
12852,643,50,1.8
12853,643,42,1.2
12854,643,60,1.4
12855,643,54,1.6
12856,643,51,1.7
12857,643,46,1.9
12858,643,52,1.5
12859,643,48,1.2
12860,643,56,1.2
12861,644,72,1.6
12862,644,78,1.4
12863,644,67,1.9
12864,644,77,1.1
12865,644,80,1.4
12866,644,62,1.7
12867,644,73,1.5
12868,644,79,1.2
12869,644,64,1.5
12870,644,66,1.7
12871,644,68,1.9
12872,644,69,1.5
12873,644,75,1.9
12874,644,74,2.0
12875,644,61,1.9
12876,644,76,1.8
12877,644,63,1.1
12878,644,70,1.8
12879,644,65,1.5
12880,644,71,1.8
12881,645,10,1.2
12882,645,8,1.9
12883,645,1,1.9
12884,645,9,1.5
12885,645,20,1.6
12886,645,5,1.4
12887,645,7,1.0
12888,645,16,1.0
12889,645,19,1.1
12890,645,17,1.2
12891,645,13,1.4
12892,645,15,1.4
12893,645,3,2.0
12894,645,14,1.1
12895,645,12,1.8
12896,645,11,1.5
12897,645,4,1.3
12898,645,18,1.1
12899,645,2,1.9
12900,645,6,1.2
12901,646,39,1.2
12902,646,33,1.6
12903,646,25,1.2
12904,646,28,1.2
12905,646,29,1.9
12906,646,38,1.2
12907,646,35,1.7
12908,646,21,1.2
12909,646,26,1.9
12910,646,32,1.1
12911,646,37,1.7
12912,646,23,1.6
12913,646,34,1.9
12914,646,24,1.1
12915,646,27,1.7
12916,646,22,1.7
12917,646,40,1.0
12918,646,31,1.7
12919,646,30,1.0
12920,646,36,1.9
12921,647,54,1.6
12922,647,43,1.3
12923,647,52,1.5
12924,647,41,1.4
12925,647,48,1.2
12926,647,44,1.9
12927,647,46,1.9
12928,647,50,1.8
12929,647,51,1.7
12930,647,49,1.4
12931,647,45,1.5
12932,647,58,1.9
12933,647,57,1.5
12934,647,47,1.5
12935,647,53,1.2
12936,647,55,1.5
12937,647,56,1.2
12938,647,59,1.8
12939,647,42,1.2
12940,647,60,1.4
12941,648,80,1.4
12942,648,71,1.8
12943,648,62,1.7
12944,648,65,1.5
12945,648,75,1.9
12946,648,72,1.6
12947,648,70,1.8
12948,648,74,2.0
12949,648,61,1.9
12950,648,77,1.1
12951,648,67,1.9
12952,648,64,1.5
12953,648,73,1.5
12954,648,79,1.2
12955,648,76,1.8
12956,648,68,1.9
12957,648,66,1.7
12958,648,63,1.1
12959,648,69,1.5
12960,648,78,1.4
12961,649,12,1.8
12962,649,1,1.9
12963,649,4,1.3
12964,649,8,1.9
12965,649,18,1.1
12966,649,15,1.4
12967,649,10,1.2
12968,649,16,1.0
12969,649,9,1.5
12970,649,17,1.2
12971,649,19,1.1
12972,649,11,1.5
12973,649,5,1.4
12974,649,7,1.0
12975,649,6,1.2
12976,649,14,1.1
12977,649,3,2.0
12978,649,20,1.6
12979,649,13,1.4
12980,649,2,1.9
12981,650,35,1.7
12982,650,21,1.2
12983,650,32,1.1
12984,650,24,1.1
12985,650,23,1.6
12986,650,33,1.6
12987,650,39,1.2
12988,650,37,1.7
12989,650,38,1.2
12990,650,26,1.9
12991,650,27,1.7
12992,650,36,1.9
12993,650,31,1.7
12994,650,40,1.0
12995,650,28,1.2
12996,650,30,1.0
12997,650,22,1.7
12998,650,34,1.9
12999,650,29,1.9
13000,650,25,1.2
13001,651,60,1.4
13002,651,47,1.5
13003,651,45,1.5
13004,651,48,1.2
13005,651,55,1.5
13006,651,56,1.2
13007,651,57,1.5
13008,651,46,1.9
13009,651,59,1.8
13010,651,54,1.6
13011,651,51,1.7
13012,651,58,1.9
13013,651,52,1.5
13014,651,44,1.9
13015,651,49,1.4
13016,651,43,1.3
13017,651,42,1.2
13018,651,41,1.4
13019,651,50,1.8
13020,651,53,1.2
13021,652,67,1.9
13022,652,63,1.1
13023,652,77,1.1
13024,652,75,1.9
13025,652,66,1.7
13026,652,68,1.9
13027,652,78,1.4
13028,652,70,1.8
13029,652,80,1.4
13030,652,61,1.9
13031,652,72,1.6
13032,652,69,1.5
13033,652,73,1.5
13034,652,64,1.5
13035,652,76,1.8
13036,652,79,1.2
13037,652,62,1.7
13038,652,71,1.8
13039,652,74,2.0
13040,652,65,1.5
13041,653,9,1.5
13042,653,17,1.2
13043,653,2,1.9
13044,653,18,1.1
13045,653,20,1.6
13046,653,8,1.9
13047,653,11,1.5
13048,653,6,1.2
13049,653,13,1.4
13050,653,12,1.8
13051,653,15,1.4
13052,653,10,1.2
13053,653,4,1.3
13054,653,3,2.0
13055,653,14,1.1
13056,653,19,1.1
13057,653,5,1.4
13058,653,7,1.0
13059,653,1,1.9
13060,653,16,1.0
13061,654,23,1.6
13062,654,25,1.2
13063,654,39,1.2
13064,654,22,1.7
13065,654,26,1.9
13066,654,33,1.6
13067,654,37,1.7
13068,654,36,1.9
13069,654,31,1.7
13070,654,34,1.9
13071,654,40,1.0
13072,654,29,1.9
13073,654,35,1.7
13074,654,21,1.2
13075,654,32,1.1
13076,654,24,1.1
13077,654,30,1.0
13078,654,27,1.7
13079,654,28,1.2
13080,654,38,1.2
13081,655,60,1.4
13082,655,54,1.6
13083,655,58,1.9
13084,655,45,1.5
13085,655,57,1.5
13086,655,56,1.2
13087,655,44,1.9
13088,655,42,1.2
13089,655,43,1.3
13090,655,51,1.7
13091,655,53,1.2
13092,655,52,1.5
13093,655,46,1.9
13094,655,49,1.4
13095,655,55,1.5
13096,655,48,1.2
13097,655,50,1.8
13098,655,47,1.5
13099,655,41,1.4
13100,655,59,1.8
13101,656,70,1.8
13102,656,72,1.6
13103,656,77,1.1
13104,656,67,1.9
13105,656,64,1.5
13106,656,73,1.5
13107,656,61,1.9
13108,656,75,1.9
13109,656,80,1.4
13110,656,74,2.0
