step_data_id,question_step_id,name,value
16396,16396,answer,1
16397,16397,answer,2
16398,16398,answer,1
16399,16399,answer,0
16400,16400,answer,2
16401,16401,answer,1
16402,16402,answer,3
16403,16403,answer,2
16404,16404,answer,2
16405,16405,answer,2
16406,16406,answer,2
16407,16407,answer,2
16408,16408,answer,1
16409,16409,answer,2
16410,16410,answer,2
16411,16411,answer,0
16412,16412,answer,2
16413,16413,answer,3
16414,16414,answer,0
16415,16415,answer,2
16416,16416,answer,2
16417,16417,answer,1
16418,16418,answer,0
16419,16419,answer,3
16420,16420,answer,1
16421,16421,answer,1
16422,16422,answer,2
16423,16423,answer,3
16424,16424,answer,1
16425,16425,answer,1
16426,16426,answer,2
16427,16427,answer,2
16428,16428,answer,1
16429,16429,answer,0
16430,16430,answer,3
16431,16431,answer,2
16432,16432,answer,2
16433,16433,answer,3
16434,16434,answer,2
16435,16435,answer,1
16436,16436,answer,2
16437,16437,answer,0
16438,16438,answer,3
16439,16439,answer,3
16440,16440,answer,3
16441,16441,answer,2
16442,16442,answer,1
16443,16443,answer,3
16444,16444,answer,0
16445,16445,answer,3
16446,16446,answer,3
16447,16447,answer,3
16448,16448,answer,1
16449,16449,answer,3
16450,16450,answer,0
16451,16451,answer,3
16452,16452,answer,3
16453,16453,answer,1
16454,16454,answer,3
16455,16455,answer,0
16456,16456,answer,3
16457,16457,answer,0
16458,16458,answer,1
16459,16459,answer,1
16460,16460,answer,0
16461,16461,answer,2
16462,16462,answer,3
16463,16463,answer,1
16464,16464,answer,0
16465,16465,answer,0
16466,16466,answer,2
16467,16467,answer,3
16468,16468,answer,3
16469,16469,answer,3
16470,16470,answer,0
16471,16471,answer,1
16472,16472,answer,3
16473,16473,answer,0
16474,16474,answer,2
16475,16475,answer,3
16476,16476,answer,0
16477,16477,answer,2
16478,16478,answer,3
16479,16479,answer,2
16480,16480,answer,0
16481,16481,answer,0
16482,16482,answer,2
16483,16483,answer,2
16484,16484,answer,3
16485,16485,answer,2
16486,16486,answer,1
16487,16487,answer,0
16488,16488,answer,0
16489,16489,answer,1
16490,16490,answer,3
16491,16491,answer,3
16492,16492,answer,2
16493,16493,answer,1
16494,16494,answer,3
16495,16495,answer,1
16496,16496,answer,1
16497,16497,answer,3
16498,16498,answer,0
16499,16499,answer,1
16500,16500,answer,3
16501,16501,answer,3
16502,16502,answer,1
16503,16503,answer,3
16504,16504,answer,2
16505,16505,answer,1
16506,16506,answer,2
16507,16507,answer,2
16508,16508,answer,2
16509,16509,answer,1
16510,16510,answer,1
16511,16511,answer,0
16512,16512,answer,2
16513,16513,answer,2
16514,16514,answer,0
16515,16515,answer,0
16516,16516,answer,2
16517,16517,answer,2
16518,16518,answer,2
16519,16519,answer,2
16520,16520,answer,1
16521,16521,answer,2
16522,16522,answer,2
16523,16523,answer,1
16524,16524,answer,2
16525,16525,answer,1
16526,16526,answer,2
16527,16527,answer,0
16528,16528,answer,2
16529,16529,answer,3
16530,16530,answer,1
16531,16531,answer,2
16532,16532,answer,3
16533,16533,answer,0
16534,16534,answer,0
16535,16535,answer,3
16536,16536,answer,3
16537,16537,answer,2
16538,16538,answer,3
16539,16539,answer,3
16540,16540,answer,0
16541,16541,answer,1
16542,16542,answer,1
16543,16543,answer,2
16544,16544,answer,3
16545,16545,answer,1
16546,16546,answer,1
16547,16547,answer,2
16548,16548,answer,0
16549,16549,answer,1
16550,16550,answer,0
16551,16551,answer,1
16552,16552,answer,3
16553,16553,answer,1
16554,16554,answer,1
16555,16555,answer,3
16556,16556,answer,3
16557,16557,answer,1
16558,16558,answer,3
16559,16559,answer,2
16560,16560,answer,0
16561,16561,answer,0
16562,16562,answer,2
16563,16563,answer,2
16564,16564,answer,1
16565,16565,answer,0
16566,16566,answer,3
16567,16567,answer,3
16568,16568,answer,3
16569,16569,answer,0
16570,16570,answer,0
16571,16571,answer,3
16572,16572,answer,1
16573,16573,answer,3
16574,16574,answer,1
16575,16575,answer,1
16576,16576,answer,0
16577,16577,answer,0
16578,16578,answer,2
16579,16579,answer,0
16580,16580,answer,0
16581,16581,answer,0
16582,16582,answer,0
16583,16583,answer,0
16584,16584,answer,1
16585,16585,answer,0
16586,16586,answer,1
16587,16587,answer,0
16588,16588,answer,3
16589,16589,answer,3
16590,16590,answer,0
16591,16591,answer,3
16592,16592,answer,3
16593,16593,answer,2
16594,16594,answer,0
16595,16595,answer,3
16596,16596,answer,3
16597,16597,answer,3
16598,16598,answer,2
16599,16599,answer,3
16600,16600,answer,3
16601,16601,answer,3
16602,16602,answer,2
16603,16603,answer,3
16604,16604,answer,1
16605,16605,answer,3
16606,16606,answer,0
16607,16607,answer,1
16608,16608,answer,1
16609,16609,answer,1
16610,16610,answer,1
16611,16611,answer,2
16612,16612,answer,2
16613,16613,answer,2
16614,16614,answer,0
16615,16615,answer,2
16616,16616,answer,2
16617,16617,answer,3
16618,16618,answer,2
16619,16619,answer,0
16620,16620,answer,1
16621,16621,answer,0
16622,16622,answer,2
16623,16623,answer,3
16624,16624,answer,2
16625,16625,answer,2
16626,16626,answer,1
16627,16627,answer,2
16628,16628,answer,2
16629,16629,answer,2
16630,16630,answer,2
16631,16631,answer,2
16632,16632,answer,3
16633,16633,answer,0
16634,16634,answer,3
16635,16635,answer,2
16636,16636,answer,3
16637,16637,answer,1
16638,16638,answer,3
16639,16639,answer,1
16640,16640,answer,0
16641,16641,answer,0
16642,16642,answer,2
16643,16643,answer,2
16644,16644,answer,3
16645,16645,answer,2
16646,16646,answer,3
16647,16647,answer,1
16648,16648,answer,3
16649,16649,answer,2
16650,16650,answer,2
16651,16651,answer,3
16652,16652,answer,3
16653,16653,answer,1
16654,16654,answer,1
16655,16655,answer,3
16656,16656,answer,0
16657,16657,answer,1
16658,16658,answer,0
16659,16659,answer,1
16660,16660,answer,1
16661,16661,answer,3
16662,16662,answer,3
16663,16663,answer,3
16664,16664,answer,2
16665,16665,answer,2
16666,16666,answer,0
16667,16667,answer,1
16668,16668,answer,1
16669,16669,answer,3
16670,16670,answer,2
16671,16671,answer,0
16672,16672,answer,0
16673,16673,answer,1
16674,16674,answer,0
16675,16675,answer,0
16676,16676,answer,0
16677,16677,answer,1
16678,16678,answer,3
16679,16679,answer,0
16680,16680,answer,2
16681,16681,answer,2
16682,16682,answer,0
16683,16683,answer,0
16684,16684,answer,1
16685,16685,answer,3
16686,16686,answer,3
16687,16687,answer,2
16688,16688,answer,1
16689,16689,answer,3
16690,16690,answer,1
16691,16691,answer,1
16692,16692,answer,2
16693,16693,answer,0
16694,16694,answer,2
16695,16695,answer,1
16696,16696,answer,1
16697,16697,answer,1
16698,16698,answer,1
16699,16699,answer,2
16700,16700,answer,1
16701,16701,answer,1
16702,16702,answer,0
16703,16703,answer,2
16704,16704,answer,2
16705,16705,answer,2
16706,16706,answer,2
16707,16707,answer,2
16708,16708,answer,0
16709,16709,answer,2
16710,16710,answer,0
16711,16711,answer,2
16712,16712,answer,2
16713,16713,answer,3
16714,16714,answer,2
16715,16715,answer,1
16716,16716,answer,1
16717,16717,answer,2
16718,16718,answer,3
16719,16719,answer,2
16720,16720,answer,1
16721,16721,answer,3
16722,16722,answer,3
16723,16723,answer,2
16724,16724,answer,2
16725,16725,answer,0
16726,16726,answer,3
16727,16727,answer,3
16728,16728,answer,2
16729,16729,answer,2
16730,16730,answer,3
16731,16731,answer,2
16732,16732,answer,2
16733,16733,answer,1
16734,16734,answer,3
16735,16735,answer,0
16736,16736,answer,1
16737,16737,answer,1
16738,16738,answer,0
16739,16739,answer,3
16740,16740,answer,2
16741,16741,answer,1
16742,16742,answer,0
16743,16743,answer,2
16744,16744,answer,2
16745,16745,answer,3
16746,16746,answer,0
16747,16747,answer,0
16748,16748,answer,1
16749,16749,answer,1
16750,16750,answer,3
16751,16751,answer,3
16752,16752,answer,2
16753,16753,answer,1
16754,16754,answer,0
16755,16755,answer,0
16756,16756,answer,1
16757,16757,answer,3
16758,16758,answer,3
16759,16759,answer,0
16760,16760,answer,3
16761,16761,answer,3
16762,16762,answer,1
16763,16763,answer,0
16764,16764,answer,0
16765,16765,answer,3
16766,16766,answer,0
16767,16767,answer,1
16768,16768,answer,0
16769,16769,answer,0
16770,16770,answer,3
16771,16771,answer,3
16772,16772,answer,2
16773,16773,answer,2
16774,16774,answer,2
16775,16775,answer,1
16776,16776,answer,0
16777,16777,answer,2
16778,16778,answer,0
16779,16779,answer,3
16780,16780,answer,1
16781,16781,answer,0
16782,16782,answer,1
16783,16783,answer,3
16784,16784,answer,2
16785,16785,answer,0
16786,16786,answer,2
16787,16787,answer,3
16788,16788,answer,0
16789,16789,answer,0
16790,16790,answer,1
16791,16791,answer,1
16792,16792,answer,2
16793,16793,answer,3
16794,16794,answer,3
16795,16795,answer,2
16796,16796,answer,2
16797,16797,answer,1
16798,16798,answer,0
16799,16799,answer,1
16800,16800,answer,1
16801,16801,answer,1
16802,16802,answer,2
16803,16803,answer,0
16804,16804,answer,0
16805,16805,answer,3
16806,16806,answer,2
16807,16807,answer,2
16808,16808,answer,1
16809,16809,answer,1
16810,16810,answer,2
16811,16811,answer,3
16812,16812,answer,2
16813,16813,answer,2
16814,16814,answer,1
16815,16815,answer,2
16816,16816,answer,0
16817,16817,answer,2
16818,16818,answer,2
16819,16819,answer,0
16820,16820,answer,0
16821,16821,answer,2
16822,16822,answer,2
16823,16823,answer,2
16824,16824,answer,2
16825,16825,answer,2
16826,16826,answer,2
16827,16827,answer,2
16828,16828,answer,3
16829,16829,answer,1
16830,16830,answer,3
16831,16831,answer,2
16832,16832,answer,3
16833,16833,answer,1
16834,16834,answer,3
16835,16835,answer,2
16836,16836,answer,3
16837,16837,answer,3
16838,16838,answer,1
16839,16839,answer,3
16840,16840,answer,3
16841,16841,answer,0
16842,16842,answer,3
16843,16843,answer,2
16844,16844,answer,1
16845,16845,answer,3
16846,16846,answer,2
16847,16847,answer,1
16848,16848,answer,2
16849,16849,answer,1
16850,16850,answer,0
16851,16851,answer,0
16852,16852,answer,0
16853,16853,answer,3
16854,16854,answer,2
16855,16855,answer,2
16856,16856,answer,2
16857,16857,answer,1
16858,16858,answer,0
16859,16859,answer,0
16860,16860,answer,2
16861,16861,answer,0
16862,16862,answer,3
16863,16863,answer,3
16864,16864,answer,3
16865,16865,answer,3
16866,16866,answer,0
16867,16867,answer,3
16868,16868,answer,2
16869,16869,answer,0
16870,16870,answer,3
16871,16871,answer,1
16872,16872,answer,0
16873,16873,answer,2
16874,16874,answer,0
16875,16875,answer,0
16876,16876,answer,3
16877,16877,answer,0
16878,16878,answer,2
16879,16879,answer,0
16880,16880,answer,2
16881,16881,answer,0
16882,16882,answer,1
16883,16883,answer,1
16884,16884,answer,3
16885,16885,answer,0
16886,16886,answer,2
16887,16887,answer,0
16888,16888,answer,1
16889,16889,answer,1
16890,16890,answer,3
16891,16891,answer,3
16892,16892,answer,2
16893,16893,answer,3
16894,16894,answer,1
16895,16895,answer,1
16896,16896,answer,0
16897,16897,answer,3
16898,16898,answer,0
16899,16899,answer,2
16900,16900,answer,1
16901,16901,answer,1
16902,16902,answer,3
16903,16903,answer,3
16904,16904,answer,1
16905,16905,answer,2
16906,16906,answer,0
16907,16907,answer,0
16908,16908,answer,1
16909,16909,answer,2
16910,16910,answer,1
16911,16911,answer,1
16912,16912,answer,1
16913,16913,answer,1
16914,16914,answer,3
16915,16915,answer,2
16916,16916,answer,2
16917,16917,answer,1
16918,16918,answer,2
16919,16919,answer,2
16920,16920,answer,2
16921,16921,answer,3
16922,16922,answer,0
16923,16923,answer,2
16924,16924,answer,3
16925,16925,answer,3
16926,16926,answer,3
16927,16927,answer,2
16928,16928,answer,1
16929,16929,answer,2
16930,16930,answer,1
16931,16931,answer,2
16932,16932,answer,1
16933,16933,answer,0
16934,16934,answer,2
16935,16935,answer,2
16936,16936,answer,0
16937,16937,answer,2
16938,16938,answer,2
16939,16939,answer,3
16940,16940,answer,3
16941,16941,answer,0
16942,16942,answer,2
16943,16943,answer,1
16944,16944,answer,2
16945,16945,answer,3
16946,16946,answer,1
16947,16947,answer,1
16948,16948,answer,0
16949,16949,answer,2
16950,16950,answer,0
16951,16951,answer,2
16952,16952,answer,2
16953,16953,answer,0
16954,16954,answer,2
16955,16955,answer,3
16956,16956,answer,1
16957,16957,answer,3
16958,16958,answer,3
16959,16959,answer,3
16960,16960,answer,3
16961,16961,answer,2
16962,16962,answer,0
16963,16963,answer,2
16964,16964,answer,0
16965,16965,answer,0
16966,16966,answer,1
16967,16967,answer,3
16968,16968,answer,1
16969,16969,answer,1
16970,16970,answer,3
16971,16971,answer,1
16972,16972,answer,3
16973,16973,answer,3
16974,16974,answer,1
16975,16975,answer,3
16976,16976,answer,1
16977,16977,answer,0
16978,16978,answer,2
16979,16979,answer,1
16980,16980,answer,1
16981,16981,answer,0
16982,16982,answer,2
16983,16983,answer,3
16984,16984,answer,2
16985,16985,answer,0
16986,16986,answer,3
16987,16987,answer,1
16988,16988,answer,0
16989,16989,answer,2
16990,16990,answer,1
16991,16991,answer,1
16992,16992,answer,2
16993,16993,answer,1
16994,16994,answer,0
16995,16995,answer,0
16996,16996,answer,1
16997,16997,answer,3
16998,16998,answer,1
16999,16999,answer,0
17000,17000,answer,1
17001,17001,answer,1
17002,17002,answer,1
17003,17003,answer,1
17004,17004,answer,3
17005,17005,answer,0
17006,17006,answer,2
17007,17007,answer,1
17008,17008,answer,3
17009,17009,answer,1
17010,17010,answer,1
17011,17011,answer,2
17012,17012,answer,0
17013,17013,answer,3
17014,17014,answer,0
17015,17015,answer,0
17016,17016,answer,0
17017,17017,answer,3
17018,17018,answer,2
17019,17019,answer,0
17020,17020,answer,0
17021,17021,answer,0
17022,17022,answer,1
17023,17023,answer,2
17024,17024,answer,2
17025,17025,answer,2
17026,17026,answer,3
17027,17027,answer,1
17028,17028,answer,1
17029,17029,answer,2
17030,17030,answer,1
17031,17031,answer,1
17032,17032,answer,2
17033,17033,answer,1
17034,17034,answer,1
17035,17035,answer,0
17036,17036,answer,1
17037,17037,answer,3
17038,17038,answer,2
17039,17039,answer,1
17040,17040,answer,2
17041,17041,answer,1
17042,17042,answer,3
17043,17043,answer,2
17044,17044,answer,2
17045,17045,answer,0
17046,17046,answer,0
17047,17047,answer,1
17048,17048,answer,1
17049,17049,answer,2
17050,17050,answer,3
17051,17051,answer,1
17052,17052,answer,1
17053,17053,answer,2
17054,17054,answer,3
17055,17055,answer,2
17056,17056,answer,3
17057,17057,answer,3
17058,17058,answer,2
17059,17059,answer,3
17060,17060,answer,1
17061,17061,answer,2
17062,17062,answer,2
17063,17063,answer,3
17064,17064,answer,1
17065,17065,answer,3
17066,17066,answer,0
17067,17067,answer,1
17068,17068,answer,0
17069,17069,answer,1
17070,17070,answer,3
17071,17071,answer,0
17072,17072,answer,3
17073,17073,answer,0
17074,17074,answer,2
17075,17075,answer,2
17076,17076,answer,1
17077,17077,answer,2
17078,17078,answer,1
17079,17079,answer,3
17080,17080,answer,1
17081,17081,answer,1
17082,17082,answer,0
17083,17083,answer,0
17084,17084,answer,1
17085,17085,answer,0
17086,17086,answer,1
17087,17087,answer,0
17088,17088,answer,1
17089,17089,answer,0
17090,17090,answer,0
17091,17091,answer,0
17092,17092,answer,2
17093,17093,answer,3
17094,17094,answer,1
17095,17095,answer,1
17096,17096,answer,0
17097,17097,answer,1
17098,17098,answer,0
17099,17099,answer,0
17100,17100,answer,1
17101,17101,answer,1
17102,17102,answer,0
17103,17103,answer,3
17104,17104,answer,2
17105,17105,answer,3
17106,17106,answer,1
17107,17107,answer,0
17108,17108,answer,3
17109,17109,answer,1
17110,17110,answer,0
17111,17111,answer,1
17112,17112,answer,0
17113,17113,answer,2
17114,17114,answer,0
17115,17115,answer,3
17116,17116,answer,1
17117,17117,answer,3
17118,17118,answer,1
17119,17119,answer,2
17120,17120,answer,1
17121,17121,answer,2
17122,17122,answer,0
17123,17123,answer,2
17124,17124,answer,2
17125,17125,answer,1
17126,17126,answer,1
17127,17127,answer,0
17128,17128,answer,3
17129,17129,answer,1
17130,17130,answer,2
17131,17131,answer,2
17132,17132,answer,1
17133,17133,answer,1
17134,17134,answer,2
17135,17135,answer,2
17136,17136,answer,2
17137,17137,answer,1
17138,17138,answer,1
17139,17139,answer,1
17140,17140,answer,2
17141,17141,answer,2
17142,17142,answer,0
17143,17143,answer,2
17144,17144,answer,2
17145,17145,answer,2
17146,17146,answer,3
17147,17147,answer,2
17148,17148,answer,2
17149,17149,answer,3
17150,17150,answer,2
17151,17151,answer,3
17152,17152,answer,2
17153,17153,answer,1
17154,17154,answer,3
17155,17155,answer,2
17156,17156,answer,3
17157,17157,answer,2
17158,17158,answer,1
17159,17159,answer,3
17160,17160,answer,3
17161,17161,answer,3
17162,17162,answer,2
17163,17163,answer,0
17164,17164,answer,2
17165,17165,answer,0
17166,17166,answer,0
17167,17167,answer,0
17168,17168,answer,2
17169,17169,answer,3
17170,17170,answer,0
17171,17171,answer,3
17172,17172,answer,3
17173,17173,answer,2
17174,17174,answer,0
17175,17175,answer,3
17176,17176,answer,3
17177,17177,answer,0
17178,17178,answer,3
17179,17179,answer,1
17180,17180,answer,0
17181,17181,answer,2
17182,17182,answer,0
17183,17183,answer,2
17184,17184,answer,2
17185,17185,answer,0
17186,17186,answer,2
17187,17187,answer,1
17188,17188,answer,3
17189,17189,answer,2
17190,17190,answer,2
17191,17191,answer,2
17192,17192,answer,1
17193,17193,answer,3
17194,17194,answer,1
17195,17195,answer,2
17196,17196,answer,2
17197,17197,answer,0
17198,17198,answer,1
17199,17199,answer,1
17200,17200,answer,2
17201,17201,answer,2
17202,17202,answer,3
17203,17203,answer,0
17204,17204,answer,3
17205,17205,answer,1
17206,17206,answer,2
17207,17207,answer,2
17208,17208,answer,1
17209,17209,answer,3
17210,17210,answer,1
17211,17211,answer,1
17212,17212,answer,0
17213,17213,answer,1
17214,17214,answer,0
17215,17215,answer,1
17216,17216,answer,1
17217,17217,answer,2
17218,17218,answer,1
17219,17219,answer,2
17220,17220,answer,2
17221,17221,answer,1
17222,17222,answer,1
17223,17223,answer,3
17224,17224,answer,1
17225,17225,answer,1
17226,17226,answer,2
17227,17227,answer,1
17228,17228,answer,1
17229,17229,answer,1
17230,17230,answer,2
17231,17231,answer,1
17232,17232,answer,1
17233,17233,answer,2
17234,17234,answer,2
17235,17235,answer,2
17236,17236,answer,2
17237,17237,answer,2
17238,17238,answer,1
17239,17239,answer,2
17240,17240,answer,1
17241,17241,answer,0
17242,17242,answer,2
17243,17243,answer,1
17244,17244,answer,2
17245,17245,answer,0
17246,17246,answer,2
17247,17247,answer,1
17248,17248,answer,1
17249,17249,answer,3
17250,17250,answer,3
17251,17251,answer,3
17252,17252,answer,2
17253,17253,answer,2
17254,17254,answer,2
17255,17255,answer,0
17256,17256,answer,0
17257,17257,answer,2
17258,17258,answer,1
17259,17259,answer,0
17260,17260,answer,0
17261,17261,answer,3
17262,17262,answer,2
17263,17263,answer,2
17264,17264,answer,2
17265,17265,answer,2
17266,17266,answer,1
17267,17267,answer,2
17268,17268,answer,2
17269,17269,answer,3
17270,17270,answer,0
17271,17271,answer,1
17272,17272,answer,3
17273,17273,answer,3
17274,17274,answer,3
17275,17275,answer,2
17276,17276,answer,3
17277,17277,answer,0
17278,17278,answer,0
17279,17279,answer,3
17280,17280,answer,3
17281,17281,answer,1
17282,17282,answer,0
17283,17283,answer,1
17284,17284,answer,0
17285,17285,answer,1
17286,17286,answer,0
17287,17287,answer,3
17288,17288,answer,0
17289,17289,answer,0
17290,17290,answer,1
17291,17291,answer,3
17292,17292,answer,2
17293,17293,answer,0
17294,17294,answer,0
17295,17295,answer,3
17296,17296,answer,1
17297,17297,answer,3
17298,17298,answer,2
17299,17299,answer,0
17300,17300,answer,3
17301,17301,answer,1
17302,17302,answer,3
17303,17303,answer,2
17304,17304,answer,2
17305,17305,answer,3
17306,17306,answer,0
17307,17307,answer,1
17308,17308,answer,1
17309,17309,answer,1
17310,17310,answer,1
17311,17311,answer,3
17312,17312,answer,3
17313,17313,answer,0
17314,17314,answer,1
17315,17315,answer,2
17316,17316,answer,1
17317,17317,answer,0
17318,17318,answer,0
17319,17319,answer,3
17320,17320,answer,3
17321,17321,answer,3
17322,17322,answer,1
17323,17323,answer,3
17324,17324,answer,1
17325,17325,answer,2
17326,17326,answer,2
17327,17327,answer,0
17328,17328,answer,0
17329,17329,answer,0
17330,17330,answer,0
17331,17331,answer,2
17332,17332,answer,2
17333,17333,answer,2
17334,17334,answer,2
17335,17335,answer,1
17336,17336,answer,2
17337,17337,answer,1
17338,17338,answer,1
17339,17339,answer,2
17340,17340,answer,2
17341,17341,answer,0
17342,17342,answer,3
17343,17343,answer,2
17344,17344,answer,0
17345,17345,answer,2
17346,17346,answer,2
17347,17347,answer,1
17348,17348,answer,3
17349,17349,answer,1
17350,17350,answer,1
17351,17351,answer,2
17352,17352,answer,1
17353,17353,answer,2
17354,17354,answer,1
17355,17355,answer,2
17356,17356,answer,2
17357,17357,answer,1
17358,17358,answer,1
17359,17359,answer,0
17360,17360,answer,1
17361,17361,answer,0
17362,17362,answer,2
17363,17363,answer,0
17364,17364,answer,3
17365,17365,answer,3
17366,17366,answer,3
17367,17367,answer,3
17368,17368,answer,0
17369,17369,answer,2
17370,17370,answer,3
17371,17371,answer,0
17372,17372,answer,2
17373,17373,answer,3
17374,17374,answer,1
17375,17375,answer,2
17376,17376,answer,1
17377,17377,answer,3
17378,17378,answer,0
17379,17379,answer,3
17380,17380,answer,0
17381,17381,answer,1
17382,17382,answer,2
17383,17383,answer,2
17384,17384,answer,3
17385,17385,answer,0
17386,17386,answer,2
17387,17387,answer,0
17388,17388,answer,0
17389,17389,answer,1
17390,17390,answer,2
17391,17391,answer,3
17392,17392,answer,0
17393,17393,answer,1
17394,17394,answer,3
17395,17395,answer,0
17396,17396,answer,3
17397,17397,answer,0
17398,17398,answer,0
17399,17399,answer,0
17400,17400,answer,0
17401,17401,answer,0
17402,17402,answer,1
17403,17403,answer,1
17404,17404,answer,0
17405,17405,answer,3
17406,17406,answer,3
17407,17407,answer,2
17408,17408,answer,0
17409,17409,answer,2
17410,17410,answer,2
17411,17411,answer,0
17412,17412,answer,2
17413,17413,answer,2
17414,17414,answer,3
17415,17415,answer,0
17416,17416,answer,3
17417,17417,answer,0
17418,17418,answer,1
17419,17419,answer,2
17420,17420,answer,1
17421,17421,answer,2
17422,17422,answer,3
17423,17423,answer,0
17424,17424,answer,1
17425,17425,answer,1
17426,17426,answer,0
17427,17427,answer,1
17428,17428,answer,1
17429,17429,answer,2
17430,17430,answer,2
17431,17431,answer,1
17432,17432,answer,1
17433,17433,answer,2
17434,17434,answer,0
17435,17435,answer,1
17436,17436,answer,0
17437,17437,answer,0
17438,17438,answer,2
17439,17439,answer,3
17440,17440,answer,2
17441,17441,answer,3
17442,17442,answer,1
17443,17443,answer,1
17444,17444,answer,3
17445,17445,answer,1
17446,17446,answer,2
17447,17447,answer,1
17448,17448,answer,1
17449,17449,answer,0
17450,17450,answer,3
17451,17451,answer,2
17452,17452,answer,0
17453,17453,answer,2
17454,17454,answer,0
17455,17455,answer,1
17456,17456,answer,1
17457,17457,answer,3
17458,17458,answer,2
17459,17459,answer,3
17460,17460,answer,2
17461,17461,answer,2
17462,17462,answer,2
17463,17463,answer,2
17464,17464,answer,3
17465,17465,answer,2
17466,17466,answer,3
17467,17467,answer,1
17468,17468,answer,2
17469,17469,answer,3
17470,17470,answer,0
17471,17471,answer,2
17472,17472,answer,0
17473,17473,answer,1
17474,17474,answer,3
17475,17475,answer,1
17476,17476,answer,1
17477,17477,answer,1
17478,17478,answer,2
17479,17479,answer,0
17480,17480,answer,2
17481,17481,answer,2
17482,17482,answer,0
17483,17483,answer,0
17484,17484,answer,1
17485,17485,answer,2
17486,17486,answer,3
17487,17487,answer,3
17488,17488,answer,2
17489,17489,answer,1
17490,17490,answer,1
17491,17491,answer,3
17492,17492,answer,2
17493,17493,answer,2
17494,17494,answer,0
17495,17495,answer,1
17496,17496,answer,2
17497,17497,answer,0
17498,17498,answer,3
17499,17499,answer,2
17500,17500,answer,1
17501,17501,answer,3
17502,17502,answer,2
17503,17503,answer,0
17504,17504,answer,0
17505,17505,answer,0
17506,17506,answer,2
17507,17507,answer,0
17508,17508,answer,3
17509,17509,answer,3
17510,17510,answer,1
17511,17511,answer,2
17512,17512,answer,2
17513,17513,answer,2
17514,17514,answer,1
17515,17515,answer,3
17516,17516,answer,1
17517,17517,answer,0
17518,17518,answer,3
17519,17519,answer,1
17520,17520,answer,2
17521,17521,answer,1
17522,17522,answer,3
17523,17523,answer,1
17524,17524,answer,3
17525,17525,answer,0
17526,17526,answer,2
17527,17527,answer,0
17528,17528,answer,2
17529,17529,answer,2
17530,17530,answer,1
17531,17531,answer,1
17532,17532,answer,0
17533,17533,answer,1
17534,17534,answer,0
17535,17535,answer,3
17536,17536,answer,2
17537,17537,answer,1
17538,17538,answer,0
17539,17539,answer,3
17540,17540,answer,0
17541,17541,answer,1
17542,17542,answer,1
17543,17543,answer,2
17544,17544,answer,2
17545,17545,answer,1
17546,17546,answer,2
17547,17547,answer,1
17548,17548,answer,0
17549,17549,answer,0
17550,17550,answer,3
17551,17551,answer,0
17552,17552,answer,0
17553,17553,answer,0
17554,17554,answer,2
17555,17555,answer,2
17556,17556,answer,1
17557,17557,answer,2
17558,17558,answer,1
17559,17559,answer,1
17560,17560,answer,1
17561,17561,answer,2
17562,17562,answer,3
17563,17563,answer,2
17564,17564,answer,3
17565,17565,answer,3
17566,17566,answer,2
17567,17567,answer,3
17568,17568,answer,0
17569,17569,answer,0
17570,17570,answer,2
17571,17571,answer,0
17572,17572,answer,0
17573,17573,answer,1
17574,17574,answer,3
17575,17575,answer,3
17576,17576,answer,1
17577,17577,answer,2
17578,17578,answer,0
17579,17579,answer,3
17580,17580,answer,3
17581,17581,answer,0
17582,17582,answer,2
17583,17583,answer,1
17584,17584,answer,2
17585,17585,answer,3
17586,17586,answer,3
17587,17587,answer,0
17588,17588,answer,1
17589,17589,answer,1
17590,17590,answer,3
17591,17591,answer,3
17592,17592,answer,0
17593,17593,answer,0
17594,17594,answer,0
17595,17595,answer,1
17596,17596,answer,1
17597,17597,answer,1
17598,17598,answer,0
17599,17599,answer,1
17600,17600,answer,3
17601,17601,answer,0
17602,17602,answer,1
17603,17603,answer,0
17604,17604,answer,1
17605,17605,answer,2
17606,17606,answer,2
17607,17607,answer,1
17608,17608,answer,1
17609,17609,answer,1
17610,17610,answer,2
17611,17611,answer,1
17612,17612,answer,3
17613,17613,answer,0
17614,17614,answer,1
17615,17615,answer,3
17616,17616,answer,0
17617,17617,answer,1
17618,17618,answer,1
17619,17619,answer,3
17620,17620,answer,2
17621,17621,answer,2
17622,17622,answer,1
17623,17623,answer,2
17624,17624,answer,2
17625,17625,answer,1
17626,17626,answer,0
17627,17627,answer,3
17628,17628,answer,0
17629,17629,answer,2
17630,17630,answer,1
17631,17631,answer,3
17632,17632,answer,2
17633,17633,answer,2
17634,17634,answer,2
17635,17635,answer,3
17636,17636,answer,2
17637,17637,answer,1
17638,17638,answer,2
17639,17639,answer,3
17640,17640,answer,1
17641,17641,answer,1
17642,17642,answer,3
17643,17643,answer,3
17644,17644,answer,1
17645,17645,answer,2
17646,17646,answer,2
17647,17647,answer,2
17648,17648,answer,1
17649,17649,answer,1
17650,17650,answer,2
17651,17651,answer,1
17652,17652,answer,0
17653,17653,answer,2
17654,17654,answer,1
17655,17655,answer,1
17656,17656,answer,1
17657,17657,answer,2
17658,17658,answer,3
17659,17659,answer,3
17660,17660,answer,3
17661,17661,answer,3
17662,17662,answer,1
17663,17663,answer,2
17664,17664,answer,3
17665,17665,answer,2
17666,17666,answer,0
